date,open,high,low,close,volume
2025-08-15,579.7999877929688,579.8400268554688,575.5700073242188,577.3400268554688,49480200.0
2025-08-18,576.4400024414062,577.77001953125,575.239990234375,577.1099853515625,29831000.0
2025-08-19,576.3900146484375,576.5599975585938,568.25,569.280029296875,53752600.0
2025-08-20,568.3300170898438,568.4500122070312,558.8400268554688,565.9000244140625,76781100.0
2025-08-21,564.3499755859375,566.489990234375,560.97998046875,563.280029296875,46436900.0
2025-08-22,564.6699829101562,573.989990234375,563.27001953125,571.969970703125,51502100.0
2025-08-25,570.4000244140625,573.2899780273438,569.1599731445312,570.3200073242188,34044700.0
2025-08-26,569.8300170898438,572.9199829101562,568.7999877929688,572.6099853515625,34103000.0
2025-08-27,571.5900268554688,574.4099731445312,570.3699951171875,573.489990234375,36927100.0
2025-08-28,574.1099853515625,578.0,572.4600219726562,577.0800170898438,46787900.0
2025-08-29,574.6599731445312,575.030029296875,568.5399780273438,570.4000244140625,56030400.0
2025-09-02,561.3099975585938,565.969970703125,559.5399780273438,565.6199951171875,65876800.0
2025-09-03,569.22998046875,571.7000122070312,566.72998046875,570.0700073242188,54230200.0
2025-09-04,570.739990234375,575.5999755859375,569.030029296875,575.22998046875,47526300.0
2025-09-05,580.489990234375,581.1199951171875,571.530029296875,576.0599975585938,68342500.0
2025-09-08,578.3699951171875,580.8400268554688,577.77001953125,578.8699951171875,46371400.0
2025-09-09,579.6699829101562,580.9400024414062,577.0399780273438,580.510009765625,44007600.0
2025-09-10,583.739990234375,583.77001953125,578.5499877929688,580.7000122070312,49308000.0
2025-09-11,583.239990234375,584.8800048828125,581.6199951171875,584.0800170898438,44745800.0
2025-09-12,585.0399780273438,587.8599853515625,584.0999755859375,586.6599731445312,50745900.0
2025-09-15,588.4400024414062,591.7899780273438,588.2899780273438,591.6799926757812,44360300.0
2025-09-16,592.6099853515625,592.8599853515625,590.489990234375,591.1799926757812,36942100.0
2025-09-17,591.0999755859375,591.75,584.3699951171875,590.0,69384800.0
2025-09-18,594.9099731445312,598.1400146484375,592.9600219726562,595.3200073242188,61069300.0
2025-09-19,597.3300170898438,600.0499877929688,595.8499755859375,599.3499755859375,58196100.0
2025-09-22,597.739990234375,602.8699951171875,597.719970703125,602.2000122070312,57154800.0
2025-09-23,602.3699951171875,602.5700073242188,596.97998046875,598.2000122070312,64635500.0
2025-09-24,599.5800170898438,599.9000244140625,593.3599853515625,596.0999755859375,49850300.0
2025-09-25,592.2000122070312,595.1199951171875,588.5,593.530029296875,70920200.0
2025-09-26,594.3499755859375,596.2999877929688,591.0599975585938,595.969970703125,54337400.0
2025-09-29,599.1099853515625,602.0499877929688,597.4099731445312,598.72998046875,48332900.0
2025-09-30,598.4299926757812,600.7100219726562,596.0999755859375,600.3699951171875,46533800.0
2025-10-01,597.1699829101562,603.7899780273438,596.3400268554688,603.25,46899600.0
2025-10-02,607.0599975585938,607.1599731445312,602.9299926757812,605.72998046875,43765400.0
2025-10-03,606.510009765625,607.3300170898438,601.3900146484375,603.1799926757812,46482100.0
2025-10-06,608.4500122070312,609.3599853515625,605.969970703125,607.7100219726562,41962100.0
2025-10-07,609.02001953125,609.7100219726562,603.030029296875,604.510009765625,58209500.0
2025-10-08,605.4099731445312,611.75,605.260009765625,611.4400024414062,50629800.0
2025-10-09,611.47998046875,611.6099853515625,607.47998046875,610.7000122070312,45551000.0
2025-10-10,611.4000244140625,613.1799926757812,589.0499877929688,589.5,97614800.0
2025-10-13,599.6799926757812,602.9500122070312,597.22998046875,602.010009765625,65872600.0
2025-10-14,595.3099975585938,602.6900024414062,590.1300048828125,598.0,69203200.0
2025-10-15,604.010009765625,606.7000122070312,595.9299926757812,602.219970703125,62805500.0
2025-10-16,605.1099853515625,608.3099975585938,595.5,599.989990234375,70982000.0
2025-10-17,597.9500122070312,605.510009765625,596.3699951171875,603.9299926757812,72024900.0
2025-10-20,607.1400146484375,612.7999877929688,607.0700073242188,611.5399780273438,45761700.0
2025-10-21,611.6400146484375,612.719970703125,609.3200073242188,611.3800048828125,44538200.0
2025-10-22,610.8200073242188,611.4099731445312,599.739990234375,605.489990234375,61478800.0
2025-10-23,604.9099731445312,611.3699951171875,604.52001953125,610.5800170898438,42844300.0
2025-10-24,615.989990234375,618.4199829101562,615.1300048828125,617.0999755859375,47632500.0
2025-10-27,624.52001953125,628.5499877929688,624.030029296875,628.0900268554688,54098600.0
2025-10-28,630.3599853515625,634.6799926757812,629.25,632.9199829101562,61195700.0
2025-10-29,635.5900268554688,637.010009765625,630.25,635.77001953125,67422800.0
2025-10-30,632.1699829101562,633.5,625.9400024414062,626.0499877929688,61628600.0
2025-10-31,634.1699829101562,634.2000122070312,626.6900024414062,629.0700073242188,66305100.0
2025-11-03,635.1099853515625,635.8200073242188,629.8499755859375,632.0800170898438,37154300.0
2025-11-04,623.280029296875,626.9500122070312,618.4600219726562,619.25,63830800.0
2025-11-05,618.489990234375,626.5999755859375,617.2100219726562,623.280029296875,48688500.0
2025-11-06,621.7899780273438,622.0399780273438,610.2999877929688,611.6699829101562,72115100.0
2025-11-07,608.3099975585938,609.9500122070312,598.6699829101562,609.739990234375,81835400.0
2025-11-10,618.9199829101562,624.3099975585938,616.8900146484375,623.22998046875,55919900.0
2025-11-11,620.5700073242188,622.719970703125,617.52001953125,621.5700073242188,44868800.0
2025-11-12,624.8400268554688,624.8599853515625,617.8099975585938,621.0800170898438,47444400.0
2025-11-13,617.5399780273438,618.1199951171875,606.0800170898438,608.4000244140625,71333600.0
2025-11-14,599.5499877929688,613.3499755859375,597.1699829101562,608.8599853515625,80087300.0
2025-11-17,606.2999877929688,612.47998046875,599.8699951171875,603.6599731445312,63850400.0
2025-11-18,599.6199951171875,602.3099975585938,591.3400268554688,596.3099975585938,83327300.0
2025-11-19,597.0700073242188,606.1599731445312,594.5900268554688,599.8699951171875,73111500.0
2025-11-20,611.6199951171875,614.030029296875,584.75,585.6699829101562,117743200.0
2025-11-21,587.469970703125,596.97998046875,580.739990234375,590.0700073242188,103344200.0
2025-11-24,595.280029296875,606.6799926757812,595.1599731445312,605.1599731445312,60168100.0
2025-11-25,603.510009765625,610.260009765625,597.3200073242188,608.8900146484375,57560900.0
2025-11-26,612.510009765625,616.1900024414062,610.3900146484375,614.27001953125,42393600.0
2025-11-28,616.1099853515625,619.3200073242188,615.4199829101562,619.25,23034400.0
2025-12-01,613.6300048828125,619.4400024414062,612.52001953125,617.1699829101562,40957600.0
2025-12-02,619.4600219726562,623.75,617.5900268554688,622.0,54541800.0
2025-12-03,619.6199951171875,624.219970703125,618.030029296875,623.52001953125,47841600.0
2025-12-04,624.9299926757812,624.9400024414062,619.5399780273438,622.9400024414062,47067800.0
2025-12-05,624.3800048828125,628.9199829101562,623.7100219726562,625.47998046875,53614200.0
2025-12-08,627.2100219726562,628.8400268554688,621.6900024414062,624.280029296875,43462400.0
2025-12-09,623.010009765625,625.8699951171875,621.0,625.0499877929688,37156000.0
2025-12-10,623.8499755859375,629.2100219726562,620.989990234375,627.6099853515625,55031400.0
2025-12-11,623.8200073242188,625.780029296875,617.719970703125,625.5800170898438,58272800.0
2025-12-12,622.0800170898438,623.5399780273438,611.3599853515625,613.6199951171875,75158700.0
2025-12-15,618.3699951171875,618.4199829101562,609.3200073242188,610.5399780273438,49538200.0
2025-12-16,608.260009765625,613.510009765625,606.9099731445312,611.75,55152800.0
2025-12-17,613.0599975585938,613.6500244140625,600.280029296875,600.4099731445312,70654300.0
2025-12-18,609.7999877929688,612.9299926757812,606.9199829101562,609.1099853515625,78875800.0
2025-12-19,611.9500122070312,617.6199951171875,611.8699951171875,617.0499877929688,60369800.0
2025-12-22,621.3499755859375,621.6500244140625,617.77001953125,619.2100219726562,43703100.0
2025-12-23,618.2000122070312,622.4099731445312,617.780029296875,622.1099853515625,41120400.0
2025-12-24,621.989990234375,624.280029296875,621.719970703125,623.9299926757812,18468700.0
2025-12-26,624.6599731445312,625.52001953125,623.1400146484375,623.8900146484375,28959800.0
2025-12-29,620.0999755859375,622.780029296875,618.72998046875,620.8699951171875,32458300.0
2025-12-30,619.8400268554688,622.1799926757812,619.219970703125,619.4299926757812,31226800.0
